Precision,Recall,Threshold
0.022276267,0.999919493,0.000264356
0.022302935,0.999919493,0.000264906
0.022329666,0.999919493,0.000265449
0.022356461,0.999919493,0.000266015
0.022383321,0.999919493,0.00026655
0.022410246,0.999919493,0.000267106
0.022437235,0.999919493,0.000267651
0.022464289,0.999919493,0.000268193
0.022491409,0.999919493,0.000268726
0.022518594,0.999919493,0.000269247
0.022545845,0.999919493,0.000269803
0.022573162,0.999919493,0.000270379
0.022600546,0.999919493,0.000270935
0.022627996,0.999919493,0.000271494
0.022655512,0.999919493,0.000272066
0.022683096,0.999919493,0.000272621
0.022710747,0.999919493,0.000273193
0.022738465,0.999919493,0.000273746
0.022766251,0.999919493,0.000274322
0.022794106,0.999919493,0.000274878
0.022822028,0.999919493,0.000275439
0.022850019,0.999919493,0.000276
0.022878078,0.999919493,0.000276554
0.022906207,0.999919493,0.00027712
0.022934405,0.999919493,0.000277665
0.022962672,0.999919493,0.000278233
0.022991009,0.999919493,0.000278821
0.023019416,0.999919493,0.000279423
0.023047894,0.999919493,0.000279989
0.023076442,0.999919493,0.000280552
0.023105061,0.999919493,0.000281102
0.023133751,0.999919493,0.000281686
0.023162512,0.999919493,0.000282251
0.023191345,0.999919493,0.000282832
0.023220249,0.999919493,0.000283397
0.023249226,0.999919493,0.000283972
0.023278275,0.999919493,0.000284549
0.023307397,0.999919493,0.00028512
0.023336592,0.999919493,0.000285709
0.02336586,0.999919493,0.0002863
0.023395202,0.999919493,0.000286868
0.023424617,0.999919493,0.000287462
0.023454107,0.999919493,0.000288048
0.023483671,0.999919493,0.000288643
0.023513309,0.999919493,0.000289224
0.023542391,0.999892658,0.000289806
0.023572178,0.999892658,0.000290396
0.023602041,0.999892658,0.000290995
0.02363198,0.999892658,0.000291607
0.023661995,0.999892658,0.000292185
0.023692087,0.999892658,0.000292767
0.023722255,0.999892658,0.000293364
0.0237525,0.999892658,0.000293984
0.023782822,0.999892658,0.00029457
0.023813222,0.999892658,0.000295177
0.023843699,0.999892658,0.000295768
0.023874255,0.999892658,0.000296356
0.023904889,0.999892658,0.00029699
0.023935601,0.999892658,0.000297609
0.023966393,0.999892658,0.000298221
0.023997264,0.999892658,0.000298847
0.024028215,0.999892658,0.000299474
0.024059245,0.999892658,0.000300043
0.024090356,0.999892658,0.000300671
0.024121548,0.999892658,0.00030126
0.02415282,0.999892658,0.000301878
0.024184174,0.999892658,0.000302498
0.024215609,0.999892658,0.000303118
0.024247125,0.999892658,0.000303747
0.024278724,0.999892658,0.000304371
0.024310406,0.999892658,0.000305005
0.02434217,0.999892658,0.000305639
0.024374018,0.999892658,0.000306276
0.024405948,0.999892658,0.000306911
0.024437963,0.999892658,0.000307569
0.024470062,0.999892658,0.000308198
0.024502245,0.999892658,0.000308827
0.024534513,0.999892658,0.000309471
0.024566866,0.999892658,0.000310103
0.024599304,0.999892658,0.000310731
0.024631828,0.999892658,0.000311367
0.024664439,0.999892658,0.000311997
0.024697135,0.999892658,0.000312654
0.024729919,0.999892658,0.000313305
0.02476279,0.999892658,0.000313946
0.024795748,0.999892658,0.000314587
0.024828794,0.999892658,0.000315234
0.024861928,0.999892658,0.000315879
0.024895151,0.999892658,0.000316527
0.024928463,0.999892658,0.000317192
0.024961864,0.999892658,0.000317872
0.024995354,0.999892658,0.000318534
0.025028935,0.999892658,0.000319191
0.025062606,0.999892658,0.000319842
0.025096368,0.999892658,0.000320495
0.025130221,0.999892658,0.000321156
0.025164165,0.999892658,0.000321836
0.025198201,0.999892658,0.000322538
0.025232329,0.999892658,0.000323218
0.02526655,0.999892658,0.000323922
0.025300864,0.999892658,0.0003246
0.025335271,0.999892658,0.000325276
0.025369772,0.999892658,0.000325969
0.025404366,0.999892658,0.000326656
0.025439056,0.999892658,0.000327332
0.02547384,0.999892658,0.000328019
0.02550872,0.999892658,0.000328683
0.025543695,0.999892658,0.000329389
0.025578766,0.999892658,0.000330102
0.025613934,0.999892658,0.000330759
0.025649198,0.999892658,0.000331452
0.02568456,0.999892658,0.000332156
0.025720019,0.999892658,0.000332838
0.025755576,0.999892658,0.000333542
0.025791232,0.999892658,0.000334248
0.025826987,0.999892658,0.000334956
0.025862841,0.999892658,0.00033566
0.025898795,0.999892658,0.000336363
0.025934848,0.999892658,0.00033709
0.025971003,0.999892658,0.000337796
0.026007258,0.999892658,0.000338497
0.026043614,0.999892658,0.000339226
0.026080073,0.999892658,0.000339958
0.026116633,0.999892658,0.000340688
0.026153297,0.999892658,0.000341462
0.026190063,0.999892658,0.000342187
0.026226933,0.999892658,0.000342908
0.026263906,0.999892658,0.000343641
0.026300985,0.999892658,0.000344353
0.026338168,0.999892658,0.000345072
0.026374748,0.999865822,0.000345817
0.026412141,0.999865822,0.000346557
0.02644964,0.999865822,0.000347308
0.026487246,0.999865822,0.000348021
0.026524959,0.999865822,0.000348782
0.02656278,0.999865822,0.000349536
0.026600708,0.999865822,0.000350287
0.026638745,0.999865822,0.00035105
0.026676891,0.999865822,0.000351797
0.026715146,0.999865822,0.000352555
0.026753511,0.999865822,0.000353337
0.026791987,0.999865822,0.000354088
0.026830573,0.999865822,0.000354859
0.026869271,0.999865822,0.000355621
0.02690808,0.999865822,0.000356396
0.026947002,0.999865822,0.000357169
0.026986037,0.999865822,0.000357959
0.027024459,0.999838987,0.000358734
0.027063719,0.999838987,0.000359505
0.027103094,0.999838987,0.000360295
0.027142583,0.999838987,0.000361062
0.027182188,0.999838987,0.000361846
0.027221908,0.999838987,0.000362652
0.027261745,0.999838987,0.000363447
0.027301698,0.999838987,0.000364224
0.027341769,0.999838987,0.000365036
0.027381958,0.999838987,0.000365862
0.027422264,0.999838987,0.000366633
0.02746269,0.999838987,0.000367435
0.027503235,0.999838987,0.000368263
0.0275439,0.999838987,0.000369047
0.027584685,0.999838987,0.000369886
0.027625592,0.999838987,0.000370675
0.027666619,0.999838987,0.000371484
0.027707769,0.999838987,0.000372294
0.027749042,0.999838987,0.000373112
0.027790437,0.999838987,0.000373943
0.027831956,0.999838987,0.000374759
0.0278736,0.999838987,0.000375566
0.027915368,0.999838987,0.000376407
0.027957262,0.999838987,0.000377258
0.027999282,0.999838987,0.000378118
0.028041428,0.999838987,0.000378957
0.028083701,0.999838987,0.000379831
0.028126102,0.999838987,0.000380666
0.028168631,0.999838987,0.000381527
0.028211289,0.999838987,0.000382396
0.028254076,0.999838987,0.000383235
0.028296993,0.999838987,0.000384079
0.028340041,0.999838987,0.000384964
0.02838322,0.999838987,0.000385834
0.028426531,0.999838987,0.000386715
0.028469974,0.999838987,0.000387597
0.02851355,0.999838987,0.00038851
0.02855726,0.999838987,0.000389422
0.028601104,0.999838987,0.000390297
0.028645083,0.999838987,0.000391183
0.028689197,0.999838987,0.000392067
0.028733447,0.999838987,0.000392977
0.028777834,0.999838987,0.000393894
0.028822359,0.999838987,0.000394822
0.028867021,0.999838987,0.000395725
0.028911822,0.999838987,0.000396653
0.028956762,0.999838987,0.000397554
0.029001842,0.999838987,0.00039847
0.029047063,0.999838987,0.000399394
0.029092425,0.999838987,0.000400285
0.029137929,0.999838987,0.000401191
0.029183576,0.999838987,0.000402098
0.029229366,0.999838987,0.000403079
0.029275299,0.999838987,0.000404022
0.029321378,0.999838987,0.000404962
0.029367601,0.999838987,0.000405902
0.029413971,0.999838987,0.000406831
0.029460487,0.999838987,0.00040777
0.02950715,0.999838987,0.000408722
0.029553962,0.999838987,0.000409684
0.029600922,0.999838987,0.000410673
0.029648032,0.999838987,0.000411652
0.029695292,0.999838987,0.000412604
0.029741905,0.999812151,0.000413588
0.029789466,0.999812151,0.000414586
0.02983718,0.999812151,0.000415576
0.029885046,0.999812151,0.000416599
0.029933067,0.999812151,0.000417595
0.029981242,0.999812151,0.000418603
0.030029573,0.999812151,0.000419641
0.030078059,0.999812151,0.000420688
0.030126702,0.999812151,0.000421712
0.030175503,0.999812151,0.000422754
0.030224463,0.999812151,0.000423738
0.030273581,0.999812151,0.000424769
0.030322859,0.999812151,0.000425822
0.030372298,0.999812151,0.000426865
0.030421899,0.999812151,0.000427909
0.030471662,0.999812151,0.000428921
0.030521588,0.999812151,0.000429985
0.030571677,0.999812151,0.000431064
0.030621932,0.999812151,0.000432151
0.030672352,0.999812151,0.000433164
0.030722938,0.999812151,0.000434218
0.030773691,0.999812151,0.000435304
0.030824612,0.999812151,0.000436383
0.030875702,0.999812151,0.000437468
0.030926132,0.999785316,0.00043852
0.030977561,0.999785316,0.000439617
0.031029161,0.999785316,0.000440724
0.031080099,0.99975848,0.000441782
0.031132043,0.99975848,0.000442932
0.031184161,0.99975848,0.000444081
0.031236454,0.99975848,0.00044518
0.031288922,0.99975848,0.000446305
0.031341567,0.99975848,0.000447439
0.03139439,0.99975848,0.000448537
0.03144739,0.99975848,0.000449686
0.03150057,0.99975848,0.000450838
0.03155393,0.99975848,0.000452001
0.031607472,0.99975848,0.00045314
0.031661195,0.99975848,0.00045433
0.031715101,0.99975848,0.000455497
0.031769191,0.99975848,0.000456615
0.031823466,0.99975848,0.000457736
0.031877927,0.99975848,0.000458984
0.031932574,0.99975848,0.000460215
0.031987409,0.99975848,0.000461375
0.032042433,0.99975848,0.000462554
0.032097646,0.99975848,0.000463754
0.03215305,0.99975848,0.000464974
0.032208646,0.99975848,0.000466159
0.032264434,0.99975848,0.000467334
0.032320416,0.99975848,0.00046863
0.032376592,0.99975848,0.000469872
0.032432964,0.99975848,0.000471126
0.032489533,0.99975848,0.000472313
0.032546299,0.99975848,0.000473524
0.032603264,0.99975848,0.000474752
0.032660429,0.99975848,0.000476025
0.032717794,0.99975848,0.000477283
0.032775362,0.99975848,0.000478575
0.032833132,0.99975848,0.000479822
0.032891107,0.99975848,0.000481099
0.032949286,0.99975848,0.000482403
0.033007672,0.99975848,0.000483712
0.033066265,0.99975848,0.000485051
0.033125066,0.99975848,0.000486317
0.033184077,0.99975848,0.000487645
0.033242406,0.999731644,0.00048901
0.033301838,0.999731644,0.000490323
0.033361482,0.999731644,0.000491578
0.033421341,0.999731644,0.000492914
0.033481415,0.999731644,0.000494288
0.033541705,0.999731644,0.000495672
0.03360131,0.999704809,0.000497033
0.033662035,0.999704809,0.000498433
0.03372298,0.999704809,0.000499844
0.033784145,0.999704809,0.000501185
0.033845533,0.999704809,0.000502537
0.033907145,0.999704809,0.000503981
0.033968981,0.999704809,0.000505333
0.034031043,0.999704809,0.000506742
0.034093332,0.999704809,0.000508192
0.03415585,0.999704809,0.000509633
0.034218597,0.999704809,0.000511066
0.034281576,0.999704809,0.000512532
0.034344787,0.999704809,0.000513993
0.034408231,0.999704809,0.000515467
0.03447191,0.999704809,0.000516979
0.034535825,0.999704809,0.000518474
0.034599978,0.999704809,0.000519942
0.034664369,0.999704809,0.000521465
0.034729,0.999704809,0.000522923
0.034792939,0.999677973,0.000524437
0.034858053,0.999677973,0.000526014
0.034923412,0.999677973,0.000527554
0.034989015,0.999677973,0.000529
0.035053925,0.999651138,0.000530581
0.035120022,0.999651138,0.000532116
0.035185425,0.999624302,0.00053364
0.035252021,0.999624302,0.000535197
0.03531887,0.999624302,0.000536803
0.035385973,0.999624302,0.000538357
0.035453332,0.999624302,0.000539963
0.035520947,0.999624302,0.000541584
0.035588821,0.999624302,0.000543185
0.035656954,0.999624302,0.000544824
0.035725349,0.999624302,0.000546439
0.035794007,0.999624302,0.000548083
0.035862929,0.999624302,0.000549714
0.035932118,0.999624302,0.000551373
0.036001573,0.999624302,0.00055304
0.036071298,0.999624302,0.000554729
0.036141294,0.999624302,0.000556503
0.036211561,0.999624302,0.000558209
0.036282102,0.999624302,0.00055992
0.036352919,0.999624302,0.000561717
0.036424013,0.999624302,0.000563422
0.036494405,0.999597467,0.000565132
0.036566056,0.999597467,0.000566933
0.036637988,0.999597467,0.000568748
0.036710204,0.999597467,0.000570578
0.036782706,0.999597467,0.00057241
0.036855494,0.999597467,0.000574161
0.036928571,0.999597467,0.000576012
0.037001938,0.999597467,0.000577829
0.037075597,0.999597467,0.000579742
0.037149551,0.999597467,0.000581505
0.037223799,0.999597467,0.000583387
0.037298346,0.999597467,0.000585283
0.037373191,0.999597467,0.000587181
0.037448338,0.999597467,0.000589082
0.037523787,0.999597467,0.00059101
0.037599541,0.999597467,0.000592884
0.037675601,0.999597467,0.000594806
0.037751969,0.999597467,0.000596699
0.037828648,0.999597467,0.00059864
0.037905639,0.999597467,0.000600582
0.037982944,0.999597467,0.000602567
0.038060565,0.999597467,0.000604556
0.038138504,0.999597467,0.000606598
0.038216763,0.999597467,0.000608504
0.038295344,0.999597467,0.000610486
0.038374248,0.999597467,0.000612561
0.038453478,0.999597467,0.000614577
0.038533036,0.999597467,0.000616685
0.038612924,0.999597467,0.000618842
0.038693144,0.999597467,0.000620884
0.038773698,0.999597467,0.000623069
0.038854588,0.999597467,0.000625233
0.038935816,0.999597467,0.000627392
0.039017385,0.999597467,0.000629621
0.039099296,0.999597467,0.0006318
0.039181552,0.999597467,0.000633987
0.039264154,0.999597467,0.000636142
0.039347106,0.999597467,0.000638332
0.039430408,0.999597467,0.000640488
0.039514065,0.999597467,0.000642666
0.039598077,0.999597467,0.000644993
0.039682447,0.999597467,0.000647239
0.039767177,0.999597467,0.000649547
0.03985227,0.999597467,0.000651857
0.039937728,0.999597467,0.000654308
0.040023553,0.999597467,0.000656637
0.040109748,0.999597467,0.000658912
0.040196314,0.999597467,0.000661214
0.040283256,0.999597467,0.000663686
0.040370574,0.999597467,0.000666018
0.040458271,0.999597467,0.000668407
0.040546351,0.999597467,0.000670877
0.040634815,0.999597467,0.00067334
0.040723665,0.999597467,0.000675788
0.040812905,0.999597467,0.000678305
0.040902537,0.999597467,0.000680789
0.040992564,0.999597467,0.000683325
0.041082988,0.999597467,0.000685862
0.041173811,0.999597467,0.000688458
0.041265037,0.999597467,0.000690918
0.041356668,0.999597467,0.000693408
0.041448707,0.999597467,0.000696048
0.041541157,0.999597467,0.000698541
0.04163402,0.999597467,0.000701115
0.041727299,0.999597467,0.000703722
0.041820997,0.999597467,0.000706384
0.041915117,0.999597467,0.000709113
0.042009661,0.999597467,0.00071191
0.042104633,0.999597467,0.000714565
0.042200035,0.999597467,0.000717356
0.04229587,0.999597467,0.000720256
0.042392142,0.999597467,0.000723092
0.042488853,0.999597467,0.000725918
0.042586006,0.999597467,0.000728746
0.042683605,0.999597467,0.000731513
0.042781652,0.999597467,0.000734379
0.04288015,0.999597467,0.000737316
0.042979103,0.999597467,0.000740241
0.043078514,0.999597467,0.000743144
0.043178385,0.999597467,0.000746263
0.043277559,0.999570631,0.000749319
0.043377195,0.999543796,0.000752374
0.043478464,0.999543796,0.0007554
0.043580206,0.999543796,0.000758465
0.043682426,0.999543796,0.000761537
0.043785126,0.999543796,0.000764744
0.043888311,0.999543796,0.000768003
0.043991983,0.999543796,0.000771116
0.044096146,0.999543796,0.000774457
0.044200803,0.999543796,0.000777665
0.044305958,0.999543796,0.000780937
0.044411615,0.999543796,0.000784292
0.044517777,0.999543796,0.000787523
0.044624448,0.999543796,0.000790922
0.044731631,0.999543796,0.000794215
0.04483933,0.999543796,0.000797635
0.044947549,0.999543796,0.000801125
0.045056292,0.999543796,0.000804534
0.045165562,0.999543796,0.000808083
0.045275363,0.999543796,0.000811612
0.0453857,0.999543796,0.000815228
0.045496576,0.999543796,0.000818872
0.045607994,0.999543796,0.000822406
0.04571996,0.999543796,0.000825942
0.045832477,0.999543796,0.000829443
0.045945549,0.999543796,0.000832982
0.046059181,0.999543796,0.000836681
0.046173375,0.999543796,0.000840507
0.046288138,0.999543796,0.000844369
0.046403472,0.999543796,0.000848113
0.046519383,0.999543796,0.00085188
0.046635874,0.999543796,0.000855773
0.046751695,0.99951696,0.000859568
0.046869357,0.99951696,0.000863512
0.046987613,0.99951696,0.000867448
0.047105202,0.999490125,0.000871439
0.047224656,0.999490125,0.0008754
0.047344717,0.999490125,0.000879579
0.04746539,0.999490125,0.000883675
0.04758668,0.999490125,0.000887756
0.047708591,0.999490125,0.000891865
0.047831129,0.999490125,0.000896112
0.047954298,0.999490125,0.000900309
0.048078102,0.999490125,0.000904656
0.048202548,0.999490125,0.00090901
0.048326342,0.999463289,0.000913378
0.048452081,0.999463289,0.000917684
0.048578476,0.999463289,0.00092207
0.048705532,0.999463289,0.000926464
0.048833254,0.999463289,0.000931063
0.048961649,0.999463289,0.00093556
0.04909072,0.999463289,0.000940227
0.049220473,0.999463289,0.000944888
0.049350914,0.999463289,0.000949542
0.049482049,0.999463289,0.000954264
0.04961255,0.999436453,0.000959141
0.049745084,0.999436453,0.000963943
0.049878328,0.999436453,0.000968925
0.050012287,0.999436453,0.000973963
0.050146968,0.999436453,0.00097889
0.050281027,0.999409618,0.000983886
0.050417165,0.999409618,0.000988815
0.050554042,0.999409618,0.000993687
0.050691665,0.999409618,0.000998784
0.050828673,0.999382782,0.001003913
0.050967801,0.999382782,0.001009133
0.051107692,0.999382782,0.001014298
0.051248354,0.999382782,0.001019804
0.051389792,0.999382782,0.001025392
0.051532012,0.999382782,0.00103091
0.051675022,0.999382782,0.001036344
0.051818828,0.999382782,0.001041935
0.051963437,0.999382782,0.001047669
0.052108855,0.999382782,0.001053366
0.052255089,0.999382782,0.001059091
0.052402146,0.999382782,0.001064895
0.052548622,0.999355947,0.001070866
0.052697343,0.999355947,0.001076619
0.052846907,0.999355947,0.001082551
0.052997323,0.999355947,0.001088333
0.053148598,0.999355947,0.001094245
0.053300738,0.999355947,0.001100444
0.053453753,0.999355947,0.00110622
0.053607648,0.999355947,0.001112383
0.053760988,0.999329111,0.001118421
0.053916664,0.999329111,0.001124532
0.054073245,0.999329111,0.001130826
0.054230737,0.999329111,0.001137146
0.05438915,0.999329111,0.001143555
0.054548491,0.999329111,0.001150134
0.054708768,0.999329111,0.001156439
0.05486999,0.999329111,0.001163275
0.055032165,0.999329111,0.001170161
0.055195301,0.999329111,0.001176826
0.055359407,0.999329111,0.001183572
0.055524492,0.999329111,0.001190525
0.055690565,0.999329111,0.001197575
0.055857634,0.999329111,0.001204245
0.056025709,0.999329111,0.001211069
0.056194798,0.999329111,0.001218134
0.056364911,0.999329111,0.001225264
0.056536056,0.999329111,0.001232421
0.056708245,0.999329111,0.00123971
0.056881485,0.999329111,0.001247108
0.057055787,0.999329111,0.001254655
0.057229624,0.999302276,0.001262317
0.057406074,0.999302276,0.001270045
0.057583616,0.999302276,0.001277952
0.057762259,0.999302276,0.001285541
0.057942014,0.999302276,0.001293322
0.058122892,0.999302276,0.001301424
0.058303336,0.99927544,0.001309419
0.058486485,0.99927544,0.001317728
0.058670788,0.99927544,0.001326132
0.058856257,0.99927544,0.001334549
0.059041316,0.999248605,0.001342902
0.059229143,0.999248605,0.001351423
0.059418169,0.999248605,0.0013601
0.059608406,0.999248605,0.00136867
0.059798258,0.999221769,0.001377317
0.059990945,0.999221769,0.001385934
0.060184878,0.999221769,0.001395091
0.060378448,0.999194933,0.001404036
0.060573277,0.999168098,0.001413253
0.060769378,0.999141262,0.001422505
0.060968401,0.999141262,0.001431814
0.061168732,0.999141262,0.001441145
0.061367087,0.999087591,0.001451261
0.061568408,0.999060756,0.001460666
0.061772724,0.999060756,0.001470231
0.061978401,0.999060756,0.001479871
0.062183782,0.99903392,0.001489856
0.062392216,0.99903392,0.001499566
0.062602051,0.99903392,0.00150968
0.062813303,0.99903392,0.001519907
0.063025985,0.99903392,0.001530009
0.063240113,0.99903392,0.001540723
0.063453996,0.999007085,0.001551071
0.063671053,0.999007085,0.001561572
0.063889599,0.999007085,0.001572091
0.064109651,0.999007085,0.001583164
0.064331225,0.999007085,0.001594335
0.064552601,0.998980249,0.001605972
0.064775517,0.998953413,0.001617224
0.065001737,0.998953413,0.001628639
0.065229543,0.998953413,0.001640479
0.065458951,0.998953413,0.001652493
0.065689979,0.998953413,0.001663993
0.065922643,0.998953413,0.001675775
0.066155183,0.998926578,0.001687952
0.066391166,0.998926578,0.001700314
0.066628839,0.998926578,0.001712479
0.06686822,0.998926578,0.001724923
0.067109327,0.998926578,0.001737322
0.067352179,0.998926578,0.001750149
0.067596794,0.998926578,0.001762613
0.067841371,0.998899742,0.001776764
0.068089567,0.998899742,0.001789953
0.068339585,0.998899742,0.001803511
0.068591446,0.998899742,0.001817368
0.06884517,0.998899742,0.001830719
0.069100778,0.998899742,0.001844723
0.069358292,0.998899742,0.001858696
0.069617732,0.998899742,0.001873325
0.069877243,0.998872907,0.00188762
0.070140594,0.998872907,0.0019021
0.070405938,0.998872907,0.001917069
0.070673297,0.998872907,0.001932023
0.070936976,0.9987924,0.001946919
0.071208414,0.9987924,0.001962196
0.071481936,0.9987924,0.001978089
0.071757568,0.9987924,0.00199372
0.072035333,0.9987924,0.002009907
0.072315258,0.9987924,0.002025786
0.072597366,0.9987924,0.002041837
0.072881685,0.9987924,0.002058303
0.073166273,0.998765565,0.002075796
0.073453107,0.998738729,0.002093243
0.073744197,0.998738729,0.002110409
0.074035613,0.998711894,0.002127528
0.074331355,0.998711894,0.002145027
0.07462947,0.998711894,0.0021629
0.074927971,0.998685058,0.002181169
0.075228887,0.998658222,0.002199577
0.075532245,0.998631387,0.002218239
0.075840115,0.998631387,0.002236752
0.076150504,0.998631387,0.002255818
0.076463445,0.998631387,0.002275196
0.076778968,0.998631387,0.002294926
0.077097106,0.998631387,0.00231481
0.077415811,0.998604551,0.002335262
0.077739269,0.998604551,0.002354781
0.078065441,0.998604551,0.002375383
0.078394361,0.998604551,0.002396013
0.078726065,0.998604551,0.002417892
0.079060587,0.998604551,0.002439723
0.079393698,0.99855088,0.002462115
0.079733949,0.99855088,0.002485106
0.080074977,0.998524045,0.002507256
0.080418953,0.998497209,0.002530295
0.080765916,0.998470374,0.002553199
0.081118085,0.998470374,0.002575967
0.081473339,0.998470374,0.002599143
0.081831718,0.998470374,0.002623154
0.082193264,0.998470374,0.002647906
0.082558018,0.998470374,0.002672823
0.082919338,0.998389867,0.002698129
0.083288372,0.998363031,0.002723467
0.083658476,0.99830936,0.002748435
